Topic	Doc_ID	Title	Tag
-1	2485	HOUSEHOLD APPLIANCE AND METHOD OF ASSEMBLING HOUSING PARTS OF THE HOUSEHOLD APPLIANCE	Tag
4	2486	PREDICTING COMPONENT LIFESPAN INFORMATION BY PROCESSING USER INSTALL BASE DATA AND ENVIRONMENT-RELATED DATA USING MACHINE LEARNING TECHNIQUES	Tag
0	2487	OPTOELECTRONIC SOLID STATE ARRAY	Tag
4	2488	WIRELESS SWITCH FOR AN ACTIVE COMPONENT	Tag
4	2489	SYSTEM AND METHOD FOR USING SOFT LOCK WITH VIRTUAL CHANNELS IN A NETWORK-ON-CHIP (NoC)	Tag
-1	2490	PROGRAM, INFORMATION PROCESSING METHOD, AND TERMINAL	Tag
6	2491	DISPLAY PANEL AND DEVICE	Tag
14	2492	LIQUID DISCHARGE APPARATUS AND CONTROL METHOD FOR LIQUID DISCHARGE APPARATUS	Tag
-1	2493	VACUUM INSULATED GLASS (VIG) WINDOW UNIT WITH METAL ALLOY SPACERS, AND/OR METHODS OF MAKING THE SAME	Tag
4	2494	SOLAR MODULE CARRIERS AND RELATED SYSTEMS	Tag
10	2495	IMAGING APPARATUS, IMAGE PROCESSING APPARATUS, AND IMAGE PROCESSING METHOD	Tag
-1	2496	GATE DRIVING CIRCUIT AND DISPLAY DEVICE	Tag
4	2497	Multi-Bit Feedback Protocol Systems and Methods	Tag
13	2498	ARC-EXTINGUISHING UNIT STRUCTURE FOR DIRECT CURRENT AIR CIRCUIT BREAKER	Tag
-1	2499	HYDRAULIC DEVICE FOR A DIE CASTING MACHINE	Tag
19	2500	Vehicle Travel Control Method and Travel Control Device	Tag
-1	2501	METHOD AND APPARATUS FOR DETECTING ANOMALIES OF A DNS TRAFFIC	Tag
20	2502	CLAMP FOR FORMWORK FOR VERTICAL CASTINGS	Tag
-1	2503	OPTICAL DISTANCE MEASUREMENT DEVICE AND MACHINING DEVICE	Tag
18	2504	SYSTEMS AND METHODS FOR REDUCING THE RISK OF PROXIMAL JUNCTIONAL KYPHOSIS USING A BONE ANCHOR OR OTHER ATTACHMENT POINT	Tag
-1	2505	METHOD FOR PROVIDING ENCRYPTED OBJECT AND ELECTRONIC DEVICE FOR SUPPORTING THE SAME	Tag
18	2506	TELESCOPIC MAST	Tag
10	2507	MEDIA MODIFICATION MARKS BASED ON IMAGE CONTENT	Tag
4	2508	PROCESSING ROW DATA FOR DEDUPLICATION BASED ON CORRESPONDING ROW NUMBERS	Tag
0	2509	SEMICONDUCTOR MODULE AND POWER CONVERSION DEVICE	Tag
5	2510	MONITORING DEVICES AND METHODS	Tag
20	2511	Bouldering Crash Pad Organizational Sleeve	Tag
4	2512	DATA PROCESSING METHOD AND APPARATUS	Tag
0	2513	THREE DIMENSIONAL PACKAGE FOR SEMICONDUCTOR DEVICES AND EXTERNAL COMPONENTS	Tag
-1	2514	PRODUCTION OF LARGE-SIZED QUASIDYSTROPHINS USING OVERLAPPING AAV VECTORS	Tag
0	2515	MULTILAYER CERAMIC ELECTRONIC COMPONENT	Tag
6	2516	BEZEL-FREE DISPLAY TILE WITH EDGE-WRAPPED CONDUCTORS AND METHODS OF MANUFACTURE	Tag
-1	2517	CONNECTOR ASSEMBLY	Tag
-1	2518	PNEUMATIC TIRE	Tag
-1	2519	VEHICLE POWERTRAIN SYSTEM USING PERCEPTION SENSING	Tag
4	2520	ADDER CIRCUIT USING LOOKUP TABLES	Tag
4	2521	SYSTEM AND METHOD FOR A WORK DISTRIBUTION SERVICE	Tag
-1	2522	CLEANING MODULE AND AUTONOMOUS CLEANING DEVICE	Tag
10	2523	SYSTEM AND METHOD FOR ANOMALY DETECTION USING IMAGES	Tag
-1	2524	ELECTRIC ENHANCED TRANSMISSION FOR MULTI-SPOOL LOAD-SHARING TURBOFAN ENGINE	Tag
17	2525	DRUG DELIVERY COMPOSITION AND A METHOD OF ADMINISTERING THE DRUG	Tag
-1	2526	EDIBLE COATING COMPOSITION FOR COATING FRESH HARVEST PRODUCTS	Tag
-1	2527	METHOD AND APPARATUS FOR IMPROVING FURNACE TEMPERATURE UNIFORMITY	Tag
4	2528	Living Notifications	Tag
9	2529	QUANTIZATION PARAMETER MAP FOR VIDEO ENCODING WITH CONSTANT PERCEPTUAL QUALITY	Tag
-1	2530	METHOD AND SYSTEM FOR ELECTRICAL NERVE STIMULATION	Tag
4	2531	METHOD OF OBSERVING AND EVALUATING PROCESSES AND USER ACTION EFFICIENCY WITH RECOMMENDATIONS ON CHANGE	Tag
-1	2532	METHOD AND APPARATUS FOR SIMULATING PHYSIOLOGICAL DYNAMIC BLOOD FLOW, COMPUTER DEVICE AND STORAGE MEDIUM	Tag
12	2533	THREE-DIMENSIONAL SHAPING APPARATUS AND THREE-DIMENSIONAL SHAPED ARTICLE PRODUCTION METHOD	Tag
-1	2534	WRAP-AROUND GRILL LINER	Tag
4	2535	USER TERMINAL AND RADIO COMMUNICATION METHOD	Tag
4	2536	SECURE CONTACTLESS CREDENTIAL EXCHANGE	Tag
-1	2537	MATERIALS FOR ORGANIC ELECTROLUMINESCENT DEVICES	Tag
-1	2538	DYNAMIC GRAPHICAL PROCESSING UNIT REGISTER ALLOCATION	Tag
19	2539	DRIVER ASSITANCE APPARATUS AND DRIVER ASSITANCE METHOD	Tag
4	2540	METHOD AND SYSTEM FOR FACILITATING WRITE LATENCY REDUCTION IN A QUEUE DEPTH OF ONE SCENARIO	Tag
4	2541	DATABASE REDUCTION BASED ON GEOGRAPHICALLY CLUSTERED DATA TO PROVIDE RECORD SELECTION FOR CLINICAL TRIALS	Tag
-1	2542	A FOUNDATION PILE	Tag
17	2543	LIPIDS AND LIPID NANOPARTICLE FORMULATIONS FOR DELIVERY OF NUCLEIC ACIDS	Tag
15	2544	Pyrolysis Tar Upgrading	Tag
4	2545	CONTEXTUAL COMMUNICATION ROUTING METHODS AND SYSTEMS	Tag
15	2546	RESIN COMPOSITION, RESIN SHEET, MULTILAYER PRINTED WIRING BOARD, AND SEMICONDUCTOR DEVICE	Tag
4	2547	METHOD AND DEVICE FOR SUPPORTING INTERWORKING BETWEEN SYSTEMS IN WIRELESS COMMUNICATION SYSTEM	Tag
-1	2548	SECRET SCALE AND METHOD OF USE THEREOF	Tag
4	2549	INFORMATION PROCESSING APPARATUS, INFORMATION PROCESSING METHOD, AND INFORMATION PROCESSING PROGRAM	Tag
10	2550	OBJECT DETECTION DEVICE, OBJECT DETECTION METHOD, PROGRAM, AND RECORDING MEDIUM	Tag
4	2551	DYNAMIC APPLICATION SELECTION BASED ON CONTEXTUAL DATA	Tag
4	2552	LOSS AUGMENTATION FOR PREDICTIVE MODELING	Tag
-1	2553	Electronic Expansion Valve	Tag
4	2554	METHOD AND SYSTEM FOR COMMUNICATION	Tag
7	2555	PHOSPHOR ELEMENT AND LIGHTING DEVICE	Tag
19	2556	VEHICLE AND METHOD FOR DETECTING DAMAGE TO A VEHICLE	Tag
4	2557	SYSTEM AND METHOD FOR FACILITATING ONLINE CHAT EDITS	Tag
17	2558	CRYSTALLINE FORM OF A BET-INHIBITOR AND MANUFACTURE THEREOF	Tag
17	2559	STEREOISOMER-SPECIFIC CANNABIS FORMULATIONS AND ANALYSIS	Tag
6	2560	DEVICE COMPRISING A DISPLAY AND A CAMERA ON THE SAME OPTICAL AXIS	Tag
0	2561	ELECTRONIC MODULE FOR CHIP CARD COMPRISING A DISPLAY SCREEN	Tag
19	2562	COLLECTION SUPPORT SYSTEM, COLLECTION TERMINAL DEVICE, COLLECTION SUPPORT DEVICE, AND COLLECTION SUPPORT METHOD	Tag
-1	2563	SUSTAINED RELEASE LOCAL ANESTHETIC HYDROGEL COMPOSITION	Tag
-1	2564	COMPETITION WHEELCHAIR TIRE	Tag
18	2565	DRIVE MECHANISM FOR A RESETTABLE MEDICAMENT DELIVERY TRAINING DEVICE	Tag
4	2566	CONFIDENCE CLASSIFIER WITHIN CONTEXT OF INTENT CLASSIFICATION	Tag
-1	2567	INDUCTIVE POSITION SENSOR SIGNAL GAIN CONTROL FOR COORDINATE MEASURING MACHINE PROBE	Tag
4	2568	METHOD AND APPARATUS FOR DETERMINING CYCLIC PREFIX EXTENSION AND USER EQUIPMENT	Tag
-1	2569	WRIST EXERCISER AND ROTATION MECHANISM THEREOF	Tag
7	2570	Composite Substrate, Light Emitting Element, and Methods for Manufacturing Composite Substrate and Light Emitting Element	Tag
10	2571	COUNTING METHOD, COUNTING DEVICE, AND RECORDING MEDIUM	Tag
-1	2572	Game System, Device and Method for Playing a Game	Tag
18	2573	INTRALUMINAL NAVIGATION USING VIRTUAL SATELLITE TARGETS	Tag
15	2574	Modifier, Modified Conjugated Diene-Based Polymer and Method for Preparing the Same	Tag
6	2575	SYSTEMS AND METHODS FOR SUPPORTING AND DISPLAYING ELONGATE UTENSILS	Tag
19	2576	CONTROL DEVICE FOR AN ELECTRIC BICYCLE	Tag
4	2577	RFID TAG QUANTITY ESTIMATION SYSTEM, RFID TAG QUANTITY ESTIMATION METHOD, AND PROCESSOR-READABLE MEDIUM	Tag
17	2578	HUMAN FACILITATING CELLS	Tag
17	2579	COMPOSITIONS AND METHODS OF TREATING ASTHMA	Tag
13	2580	MISSILE COMPRISING ELECTRONICS AND A JUMPING-DROP VAPOUR CHAMBER	Tag
4	2581	SYSTEM AND METHOD FOR MONITORING, MEASURING, AND MITIGATING CYBER THREATS TO A COMPUTER SYSTEM	Tag
-1	2582	REFLEX ANGLE CAPABLE TUBE BENDING SYSTEMS	Tag
-1	2583	FUEL CELL AND MANUFACTURING METHOD THEREOF	Tag
0	2584	MULTILAYER BACK PLATE WITH MOLDED CERAMIC LAYER	Tag
4	2585	SATELLITE TERMINAL IP RADIO MOCA LINK SECURITY	Tag
15	2586	POLYESTER RESIN COMPOSITION, POLYESTER-BASED INJECTION-MOLDED ARTICLE, POLYESTER-BASED EXTRUDED ARTICLE, POLYESTER-BASED FOAM, POLYESTER-BASED CONTAINER, POLYESTER-BASED BOTTLE, POLYESTER-BASED TABLEWARE, AND POLYESTER-BASED NURSING BOTTLE	Tag
-1	2587	SYSTEM AND METHOD FOR AUTOMATIC TRANSFER FUNCTION	Tag
4	2588	ENERGY-EFFICIENT OPTIMIZED COMPUTING OFFLOADING METHOD FOR VEHICULAR EDGE COMPUTING NETWORK AND SYSTEM THEREOF	Tag
-1	2589	PROTECTIVE RUBBER DENTAL DAM BREATHING VENT	Tag
-1	2590	CARRIER AIRCRAFT	Tag
17	2591	COMPOSITIONS USEFUL IN TREATMENT OF RETT SYNDROME	Tag
-1	2592	PERSONAL SAFETY APPARATUS AND SYSTEM	Tag
4	2593	USER-TARGETED ADVERTISING	Tag
-1	2594	CYSTIC FIBROSIS URINE TEST	Tag
-1	2595	DETERGENT COMPOSITION FOR LIQUID CARBON DIOXIDE BASE CLEANING	Tag
-1	2596	APPARATUS, SYSTEMS AND METHODS FOR CONTROLLING A SPACECRAFT DURING ATMOSPHERIC REENTRY	Tag
12	2597	DEVELOPING CARTRIDGE INCLUDING PROTRUSION POSITIONED AT OUTER SURFACE OF CASING	Tag
4	2598	METHOD AND SYSTEM FOR CREDIT RISK IDENTIFICATION	Tag
-1	2599	Induction Coil Assembly for Plasma Processing Apparatus	Tag
-1	2600	METHOD OF DETECTING AND CLASSIFYING DEFECTS AND ELECTRONIC DEVICE USING THE SAME	Tag
-1	2601	NON-PNEUMATIC TIRE	Tag
7	2602	WAVELENGTH CONVERSION ELEMENT, LIGHT SOURCE DEVICE, AND PROJECTOR	Tag
13	2603	AIR CONDITIONER AND CONTROL METHOD	Tag
-1	2604	METHOD OF STABILIZING A DIALYSIS SOLUTION	Tag
17	2605	OZONIDES FOR TREATING OR PREVENTING VIRUS INFECTIONS	Tag
10	2606	IMAGE PROCESSING DEVICE AND NON-TRANSITORY COMPUTER-READABLE RECORDING MEDIUM STORING COMPUTER-READABLE INSTRUCTIONS FOR IMAGE PROCESSING DEVICE	Tag
-1	2607	PRESENTING AVAILABLE AUGMENTED REALITY CONTENT ITEMS IN ASSOCIATION WITH MULTI-VIDEO CLIP CAPTURE	Tag
4	2608	INFORMATION PROCESSING APPARATUS, INFORMATION PROCESSING SYSTEM, AND NON-TRANSITORY COMPUTER READABLE MEDIUM	Tag
4	2609	INTEGRATED FEATURE ENGINEERING	Tag
-1	2610	DIAGNOSTIC SYSTEM FOR CONDITION-BASED MAINTENANCE OF FUEL CELL FILTERS	Tag
4	2611	SECURE TRIMMING OF BLOCKCHAIN IN A RESOURCE-CONSTRAINED NETWORK	Tag
13	2612	METHOD FOR OPERATING A TEMPERATURE-CONTROLLED CIRCULATION SYSTEM AND TEMPERATURE-CONTROLLED CIRCULATION SYSTEM	Tag
-1	2613	APPARATUS AND METHOD FOR PREPARING A CYLINDRICAL OBJECT FOR DECORATING THEREON	Tag
19	2614	SCORING AUTONOMOUS VEHICLE TRAJECTORIES USING REASONABLE CROWD DATA	Tag
-1	2615	METHOD AND DEVICE FOR DETECTING GAMMA RAYS WITH THE ABILITY TO DETERMINE MULTIPLE INTERACTIONS AND THEIR CORRESPONDING TIME SEQUENCE	Tag
-1	2616	CONTEXT-BASED PAIRING APPARATUS, AND METHOD THEREOF	Tag
7	2617	LED Linear Luminaire	Tag
0	2618	ELECTRONIC COMPONENT	Tag
1	2619	STABILIZED SOLID GARNET ELECTROLYTE AND METHODS THEREOF	Tag
-1	2620	GENERATING A GROUND PLANE FOR OBSTRUCTION DETECTION	Tag
4	2621	PSEUDO-2-PORT MEMORY WITH DUAL PRE-CHARGE CIRCUITS	Tag
7	2622	ILLUMINATION DEVICE AND DISPLAY DEVICE	Tag
-1	2623	ANTENNA STRUCTURE AND ELECTRONIC DEVICE INCLUDING THE SAME	Tag
4	2624	SYSTEM AND METHOD FOR TEXT STRUCTURING VIA LANGUAGE MODELS	Tag
9	2625	TRIMMING VIDEO IN ASSOCIATION WITH MULTI-VIDEO CLIP CAPTURE	Tag
18	2626	Solid Medication Insertion Device	Tag
16	2627	METHODS OF DETECTING AND PREDICTING BREAST CANCER	Tag
15	2628	APPARATUS AND METHODS FOR SOLUTION PROCESSING	Tag
-1	2629	VIRTUAL REALITY IMAGE REPRODUCTION DEVICE FOR REPRODUCING PLURALITY OF VIRTUAL REALITY IMAGES TO IMPROVE IMAGE QUALITY OF SPECIFIC REGION, AND METHOD FOR GENERATING VIRTUAL REALITY IMAGE	Tag
15	2630	COLOR-CHANGING POLYMER COMPOSITION, ION-CONDUCTIVE COMPOSITION, TRANSPARENT ELECTRODE LAYER COMPOSITION, AND ELECTROCHROMIC DEVICE COMPRISING SAME	Tag
9	2631	METHOD FOR DECODING VIDEO USING SIMPLIFIED RESIDUAL DATA CODING IN VIDEO CODING SYSTEM AND DEVICE THEREFOR	Tag
6	2632	DISPLAY APPARATUS AND MULTI-SCREEN DISPLAY APPARATUS INCLUDING THE SAME	Tag
0	2633	Banknote Conveying Module and Banknote Adding Machine Thereof	Tag
-1	2634	SUBSTRATE TREATING APPARATUS AND SUBSTRATE TREATING METHOD	Tag
0	2635	METHODS FOR PILLAR CONNECTION ON FRONTSIDE AND PASSIVE DEVICE INTEGRATION ON BACKSIDE OF DIE	Tag
17	2636	METHOD FOR PREPARING LORNOXICAM	Tag
-1	2637	METHOD FOR EFFICIENT COLD RECOVERY IN O2-H2 COMBUSTION TURBINE POWER GENERATION SYSTEM	Tag
-1	2638	SUPER MODULAR MONITORING SYSTEM	Tag
-1	2639	MOTION COMPENSATION IN A THREE DIMENSIONAL SCAN	Tag
0	2640	WIRING BOARD AND METHOD FOR MANUFACTURING WIRING BOARD	Tag
-1	2641	SOFT START-STOP RACK ADJUSTMENT MECHANISM	Tag
-1	2642	VEHICLE SENSOR ATTACHING STRUCTURE	Tag
1	2643	BATTERY MODULE AND BATTERY PACK	Tag
1	2644	BATTERY MODULE	Tag
-1	2645	HERB GRINDER AND ROLLING PAPER APPARATUS	Tag
5	2646	RESOLVER	Tag
-1	2647	METHOD OF CONVERSION AND SYNTHESIS OF MATERIALS VIA LABELED BIOSTRUCTURES WITH INORGANIC MATERIALS CONJUGATED ANTIBODY	Tag
4	2648	SCHEDULER QUEUE ASSIGNMENT	Tag
-1	2649	ACOUSTIC DEVICE	Tag
4	2650	SYSTEM ACCOUNT ACCESS MANAGER UTILIZING AN ENDPOINT DETECTION AND RESPONSE SYSTEM	Tag
-1	2651	METHODS FOR EXTRACTING BIOACTIVE SMALL RNAS FROM PLANTS AND MUSHROOMS	Tag
-1	2652	EFFECT OF HOLE CLEANING ON TORQUE AND DRAG	Tag
-1	2653	TITANIUM-CONTAINING QUARTZ GLASS HAVING EXCELLENT UV ABSORPTION, AND METHOD FOR PRODUCING SAME	Tag
-1	2654	YARNS AND FIBERS OF POLY(BUTYLENE SUCCINATE) AND COPOLYMERS THEREOF, AND METHODS OF USE THEREOF	Tag
-1	2655	MICROMOBILITY TRANSIT VEHICLE CABLE LOCK ASSEMBLY SYSTEMS AND METHODS	Tag
6	2656	DISPLAY DEVICE	Tag
15	2657	WATERPROOF, MOISTURE-PERMEABLE COMPOSITE NON-WOVEN FABRIC ABLE TO BLOCK VIRUSES AND BLOOD	Tag
19	2658	TRAVEL DOCUMENT VALIDATION USING ARTIFICIAL INTELLIGENCE AND UNSUPERVISED LEARNING	Tag
9	2659	METHOD AND ELECTRONIC DEVICE FOR DISPLAYING VIDEO	Tag
-1	2660	Methods And Kits For Assessing Central Nervous System Integrity	Tag
-1	2661	PORTABLE ELECTRONIC DEVICE FOR MIXED REALITY HEADSET	Tag
6	2662	Display Device	Tag
15	2663	COMPOSITE, PROCESS FOR PREPARING THE COMPOSITE, AND IMPLEMENTATION THEREOF	Tag
-1	2664	BLUE LIGHT ABSORBING FILM, AND PHOTOELECTRIC DEVICE, IMAGE SENSOR AND ELECTRONIC DEVICE INCLUDING THE SAME	Tag
17	2665	NEW DELAYED RELEASE COMPOSITION FOR PERORAL ADMINISTRATION	Tag
4	2666	SYSTEM AND METHOD TO DETECT MALICIOUS CAN CONTROLLER BEHAVIOR FROM ADVERSARIAL CLOCK CONTROL	Tag
0	2667	HIGH-LINEARITY GAN-BASED MILLIMETER WAVE DEVICE AND PREPARATION METHOD THEREOF	Tag
2	2668	HIGH PERFORMANCE PHASE LOCKED LOOP FOR MILLIMETER WAVE APPLICATIONS	Tag
4	2669	METHOD AND SYSTEM FOR OPEN NAND BLOCK DETECTION AND CORRECTION IN AN OPEN-CHANNEL SSD	Tag
15	2670	METHODS AND APPARATUS FOR MICROWAVE DRYING OF GREEN CERAMIC HONEYCOMB BODIES USING ADJUSTABLE AIR FLOW	Tag
-1	2671	INFLATABLE PRODUCT	Tag
-1	2672	OPTICAL FIBER	Tag
13	2673	SYSTEM AND METHOD OF CONTROLLING AIR SUPPLY DEVICE	Tag
4	2674	PROCESSOR AND POWER SUPPLY RIPPLE REDUCTION METHOD	Tag
-1	2675	Aqueous Inkjet Ink Comprising a Resin	Tag
-1	2676	ENCLOSURE AND OPTIMIZATIONS	Tag
4	2677	Extracting Facts from Unstructured Text	Tag
-1	2678	QUICK-RELEASE ANCHORING APPARATUS WITH SELF-MOUNTED ANCHOR MEMBER	Tag
4	2679	SOUNDING REFERENCE SIGNAL (SRS) RESOURCE AND RESOURCE SET CONFIGURATIONS FOR POSITIONING	Tag
17	2680	INFLUENZA B VIRUS REPLICATION FOR VACCINE DEVELOPMENT	Tag
-1	2681	PROTEIN NANO- OR MICROPARTICLES AS ARTIFICIAL INCLUSION BODIES	Tag
-1	2682	SYSTEMS AND METHODS FOR AUTOMATIC LABELING OF OBJECTS IN 3D POINT CLOUDS	Tag
-1	2683	RESIN ROOF	Tag
-1	2684	CONNECTOR CAPABLE OF ACCOMMODATING MISALIGNMENT AT TIME OF COUNTERPART TERMINAL INSERTION	Tag
12	2685	IMAGE FORMING APPARATUS	Tag
-1	2686	ACTIVE PROTECTION SYSTEM AND METHOD OF OPERATING ACTIVE PROTECTION SYSTEMS	Tag
4	2687	METHOD AND SYSTEM FOR PROCESSING MULTI-REQUEST APPLICATIONS	Tag
0	2688	SEMICONDUCTOR DEVICES AND METHODS OF MANUFACTURE THEREOF	Tag
-1	2689	GRINDER FOR PLANT SUBSTANCES	Tag
15	2690	METHOD FOR PRODUCING 1,3-BUTADIENE	Tag
19	2691	MULTI-CAMERA VEHICULAR VISION SYSTEM	Tag
0	2692	POWER MODULE AND MANUFACTURING METHOD THEREOF	Tag
7	2693	Light Emitting Display Device and Method of Driving the Same	Tag
18	2694	SPINAL STABILIZATION IMPLANT ASSEMBLIES WITH INTERCHANGEABLE THREADED CLOSURES	Tag
4	2695	APPARATUS FOR AUTOMATING INVENTORY AND AUTOMATIC INVENTORY SYSTEM AND METHOD	Tag
18	2696	VENTRICULAR UNLOADING SYSTEM	Tag
4	2697	COMPILER ADAPTED IN GRAPHICS PROCESSING UNIT AND NON-TRANSITORY COMPUTER-READABLE MEDIUM	Tag
15	2698	Methods of Preparing a Catalyst	Tag
0	2699	LIGHTWEIGHT UNIFIED POWER FORMAT IMPLEMENTATION FOR EMULATION AND PROTOTYPING	Tag
7	2700	STRUCTURE DIAGNOSIS SYSTEM AND STRUCTURE DIAGNOSIS METHOD	Tag
-1	2701	Method for Replicating a Component Mating in an Assembly	Tag
4	2702	SMART SEACHING OF WIRELESS DEVICES USING DEVICE LOCATION INFORMATION	Tag
4	2703	SYSTEMS AND METHODS FOR GRADUALLY UPDATING A SOFTWARE OBJECT ON A PLURALITY OF COMPUTER NODES	Tag
0	2704	SOLID STATE HIGH POWER BATTERY DISRUPTER	Tag
-1	2705	VERTICAL FARMING SYSTEMS AND METHODS	Tag
4	2706	ARCHITECTURE, SYSTEM AND METHODS THEREOF FOR SECURE COMPUTING USING HARDWARE SECURITY CLASSIFICATIONS	Tag
-1	2707	VIBRATION-ISOLATING DEVICE BASED ON MAGNETIC DAMPING	Tag
17	2708	System And Method For Magnetically Mediated Plasma Treatment Of Cancer With Enhanced Selectivity	Tag
4	2709	METHODS AND SYSTEMS FOR REWARDING RECYCLING OF CONTAINERS AND COLLECTING CONTAINER METRICS	Tag
19	2710	TRAVEL CONTROL DEVICE FOR VEHICLE	Tag
14	2711	MICRO PUREE MACHINE	Tag
-1	2712	BUILDING SYSTEM AND METHOD UTILIZING INTEGRATED INSULATION, METHOD TO CONSTRUCT WALL PANEL	Tag
-1	2713	SYSTEMS AND METHODS FOR FOR PRESENTING AN RTA WAYPOINT WITH ASSOCIATED TIME CONSTRAINTS	Tag
4	2714	PROCESSING ROW DATA VIA A PLURALITY OF PROCESSING CORE RESOURCES	Tag
14	2715	AEROSOL GENERATING SYSTEM	Tag
4	2716	SYSTEMS AND METHODS FOR SITUATIONAL LOCALIZATION OF AIDA	Tag
4	2717	PROGRAMMING MEMORY CELLS OF MEMORY DEVICES	Tag
16	2718	SE33 MUTATIONS IMPACTING GENOTYPE CONCORDANCE	Tag
-1	2719	DIAPHRAGM FORMING MOLD	Tag
0	2720	SEMICONDUCTOR MODULE AND ELECTRICAL POWER CONVERSION DEVICE	Tag
-1	2721	Kitchen Appliance and Accessory Element for Sealing a Protective Hood of a Kitchen Appliance	Tag
-1	2722	BACKSIDE COATING OF SUSPENDED MEMS MIRROR ACTUATORS FOR STRESS MATCHING AND THERMAL STABILITY	Tag
-1	2723	CONNECTOR ARRANGEMENT	Tag
0	2724	ELECTRONIC COMPONENT	Tag
17	2725	MICROBIAL CONSORTIUM AND USES THEREOF	Tag
15	2726	METHOD FOR DETERMINING SUBSURFACE HYDROCARBON FLUID PROPERTIES OF RESERVOIRED HYDROCARBONS	Tag
2	2727	CONTROL METHOD OF POWER CONVERSION DEVICE	Tag
-1	2728	Hybrid Tomato Variety 'H2012'	Tag
6	2729	System and Method to Process and Display Information Related to Real Estate by Developing and Presenting a Photogrammetric Reality Mesh	Tag
4	2730	CHANNEL ACCESS PRIORITY FOR NR-U DATA BEARERS	Tag
-1	2731	Child Seat Safety Harness	Tag
4	2732	TRANSMITTING AND RECEIVING A PDCP LAYER STATUS REPORT IN A MOBILE TELECOMMUNICATIONS SYSTEM	Tag
-1	2733	INFLOW TEST PACKER TOOL AND METHOD	Tag
-1	2734	MEMBRANE LID WITH INTEGRATED TWO-STAGE TAB SYSTEM	Tag
4	2735	TECHNIQUES FOR BEAM-SPECIFIC PHASE ADJUSTMENT IN NON-CO-LOCATED DUAL-POLARIZED ANTENNA ARRAYS	Tag
-1	2736	ELECTRONIC DEVICES AND CONTROLLING METHOD OF THE SAME	Tag
-1	2737	MICRO-LED STRUCTURE AND MICRO-LED CHIP INCLUDING SAME	Tag
-1	2738	FLOW CHANNEL MEMBER, LIQUID EJECTING HEAD, LIQUID EJECTING APPARATUS, AND METHOD FOR MANUFACTURING LIQUID EJECTING APPARATUS	Tag
-1	2739	FITTING FOR CONNECTING PIPES, IN PARTICULAR FLEXIBLE PIPES	Tag
6	2740	Data Display Method and Device, and Readable Storage Medium	Tag
18	2741	METHOD FOR CLOSING WOUND	Tag
3	2742	ELECTRONIC DEVICE FOR TRANSMITTING AUDIO DATA TO PLURALITY OF EXTERNAL ELECTRONIC DEVICES, AND METHOD FOR CONTROLLING SAME	Tag
10	2743	IMAGE SHARPENING	Tag
3	2744	OPERATION TERMINAL, AUDIO DEVICE, AUDIO SYSTEM, AND COMPUTER-READABLE PROGRAM	Tag
-1	2745	VIBRATION GENERATING APPARATUS, OPERATING METHOD THEREOF, AND APPARATUS INCLUDING VIBRATION GENERATING APPARATUS	Tag
8	2746	COMFORTABLE OPHTHALMIC DEVICE AND METHODS OF ITS PRODUCTION	Tag
-1	2747	NON-PNEUMATIC TIRE	Tag
9	2748	Systems and Method for Capturing, Processing, and Displaying a 360o Video	Tag
4	2749	INFORMATION PROCESSING APPARATUS, INFORMATION PROCESSING METHOD, AND PROGRAM	Tag
-1	2750	FAST DRYING INKJET INK COMPOSITIONS	Tag
4	2751	INFORMATION PROCESSING APPARATUS, INFORMATION PROCESSING SYSTEM, AND PART ORDERING METHOD	Tag
9	2752	TIME-LAPSE	Tag
4	2753	Adapting An Utterance Cut-Off Period Based On Parse Prefix Detection	Tag
4	2754	TECHNIQUES FOR WORKLOAD BALANCING USING DYNAMIC PATH STATE MODIFICATIONS	Tag
0	2755	METHOD FOR FORMING SEMICONDUCTOR DEVICE WITH MULTI-LAYER ETCH STOP STRUCTURE	Tag
10	2756	DEVICE AND METHOD FOR PROCESSING IMAGE DATA FOR DRIVING DISPLAY PANEL	Tag
5	2757	SUBMERSIBLE SENSING SYSTEM FOR WATER AND SEDIMENT MONITORING	Tag
4	2758	DATA LOGGER FOR DENTAL OR MEDICAL AUTOCLAVE	Tag
-1	2759	REGISTRATION AND AUTHENTICATION OF A DRONE, GROUND CONTROL STATION, AND USER FOR FLIGHTS LEVERAGING A WIDE AREA NETWORK	Tag
0	2760	SURGE PROTECTION MODULE	Tag
8	2761	LENS DRIVING DEVICE, CAMERA MODULE AND OPTICAL APPARATUS	Tag
17	2762	MODIFIED DDAH POLYPEPTIDES COMPRISING A PHARMACOKINETIC ENHANCING MOIETY, IMPROVED PHARMACOLOGY AND THEIR USES	Tag
10	2763	IMAGE PROCESSING APPARATUS, IMAGE PROCESSING METHOD, NON-TRANSITORY COMPUTER READABLE RECORDING MEDIUM STORING AN IMAGE PROCESSING PROGRAM	Tag
4	2764	Network Parameter Configuration Method and Apparatus, Computer Device, and Storage Medium	Tag
18	2765	INFANT CARE DEVICE INCLUDING PREDICTIVE FAILURE SIDE PANELS	Tag
4	2766	OPERATING METHOD OF STORAGE DEVICE SETTING SECURE MODE OF COMMAND, AND OPERATING METHOD OF STORAGE SYSTEM INCLUDING THE STORAGE DEVICE	Tag
